municipio;codEstacao;uf;nomeEstacao;latitude;longitude;data;hora;precipitação
Barreiros;260140901A;PE;Barreiros;-8,813;-35,199;01/05/2014;00:00:00;0,58902
Barreiros;260140901A;PE;Barreiros;-8,813;-35,199;01/05/2014;00:10:00;0,2
Barreiros;260140901A;PE;Barreiros;-8,813;-35,199;01/05/2014;00:20:00;0,39268
Barreiros;260140901A;PE;Barreiros;-8,813;-35,199;01/05/2014;00:30:00;0,39268
Barreiros;260140901A;PE;Barreiros;-8,813;-35,199;01/05/2014;00:40:00;0,39268
Barreiros;260140901A;PE;Barreiros;-8,813;-35,199;01/05/2014;00:50:00;0,2
Barreiros;260140901A;PE;Barreiros;-8,813;-35,199;01/05/2014;01:00:00;0,982132472
Barreiros;260140901A;PE;Barreiros;-8,813;-35,199;01/05/2014;01:10:00;0,58902
Barreiros;260140901A;PE;Barreiros;-8,813;-35,199;01/05/2014;01:20:00;0,39268
Barreiros;260140901A;PE;Barreiros;-8,813;-35,199;01/05/2014;01:30:00;0,2
Barreiros;260140901A;PE;Barreiros;-8,813;-35,199;01/05/2014;01:40:00;1,17804
Barreiros;260140901A;PE;Barreiros;-8,813;-35,199;01/05/2014;01:50:00;0,9817
Barreiros;260140901A;PE;Barreiros;-8,813;-35,199;01/05/2014;02:00:00;0,786017216
Barreiros;260140901A;PE;Barreiros;-8,813;-35,199;01/05/2014;02:10:00;0
Barreiros;260140901A;PE;Barreiros;-8,813;-35,199;01/05/2014;02:20:00;0,2
Barreiros;260140901A;PE;Barreiros;-8,813;-35,199;01/05/2014;02:30:00;0
Barreiros;260140901A;PE;Barreiros;-8,813;-35,199;01/05/2014;02:40:00;0,2
Barreiros;260140901A;PE;Barreiros;-8,813;-35,199;01/05/2014;02:50:00;0
Barreiros;260140901A;PE;Barreiros;-8,813;-35,199;01/05/2014;03:00:00;0
Barreiros;260140901A;PE;Barreiros;-8,813;-35,199;01/05/2014;03:10:00;1,575471439
